,sentence,year_from,year_to
5187,вода до оган,1984,1984
5188,рака до гради,1984,1984
5189,ете го основното,1984,1984
5190,најважни велам се,1984,1984
5191,ефемерните работи,1984,1984
5192,еднаш случени,1984,1984
5193,забележани,1984,1984
5194,видени,1984,1984
5195,чуени само еднаш,1984,1984
5196,како твојата песна,1984,1984
5197,од која премре душа,1984,1984
5198,зар таа не кружи далеку некаде,1984,1984
5199,околу нашите нимбови,1984,1984
5200,и орбити,1984,1984
5201,и зар јас не сум единствениот,1984,1984
5202,под кубето на вселената,1984,1984
5203,што постојано таа песна ја слуша,1984,1984
5204,дрвче пресадено од кожув,1984,1984
5205,тоа вели,1984,1984
5206,луѓето сте нетрпеливи,1984,1984
5207,а јас не се брзам со моето растење,1984,1984
5208,мојата мисла е во коренот,1984,1984
5209,и таа полека длаби во земјата,1984,1984
5210,јас имам доста време,1984,1984
5211,и моја е иднината,1984,1984
5212,па кажи сега како да те споменам,1984,1984
5213,кога ќе порастам,1984,1984
5214,есенска рамнина,1984,1984
5215,возот бодина возот бодина,1984,1984
5216,низ војводина,1984,1984
5217,исушени се по ендеците тревките,1984,1984
5218,несобрани в поле царевките,1984,1984
5219,не е мината,1984,1984
5220,со чекор,1984,1984
5221,по секоја бразда,1984,1984
5222,рамнината,1984,1984
5223,та од неа влагата,1984,1984
5224,студени бенки,1984,1984
5225,остава по снагата,1984,1984
5226,грнчар,1984,1984
5227,ги изнесе тој на пазар,1984,1984
5228,своите грнци бардиња и вагани,1984,1984
5229,ги положи во шарен круг на земи,1984,1984
5230,та со своите бои и цветчиња,1984,1984
5231,да заличат на градинка пред дуовден,1984,1984
